series,phi,N,rep,loglik_pf,phi_true,nu,c
Serie_1,0.6555569620253164,50,19,-6920.3518268515345,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,20,-6937.524866716088,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,21,-6833.918930963125,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,22,-7077.034689587478,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,23,-6806.019690702569,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,24,-7050.059401161151,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,25,-6955.770707524383,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,26,-6761.17416800576,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,27,-7102.7361066924095,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,28,-6700.027469283829,0.965,2.5,0.2
Serie_1,0.6555569620253164,50,29,-6874.905238088732,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,0,-6703.26437691598,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,1,-6660.021893045687,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,2,-6694.768171643645,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,3,-6680.931696062089,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,4,-6925.697688601081,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,5,-6891.326205092807,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,6,-6699.95742270953,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,7,-6680.245859867458,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,8,-6804.650524538966,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,9,-6827.4417647354985,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,10,-6815.994745294123,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,11,-6786.771064219309,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,12,-6714.267673992692,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,13,-6745.927577344057,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,14,-6838.732542769133,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,15,-6739.274440099649,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,16,-6722.036477739458,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,17,-6753.0230165761495,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,18,-6693.564449075851,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,19,-6669.7519393530465,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,20,-6836.257612309055,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,21,-6682.054686740206,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,22,-6921.381300570633,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,23,-6724.508996273735,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,24,-6601.693548163447,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,25,-6765.117916687011,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,26,-6801.148182155828,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,27,-6763.412174328744,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,28,-6941.667539658885,0.965,2.5,0.2
Serie_1,0.6606075949367088,50,29,-6698.444664425435,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,0,-6559.553095727446,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,1,-6673.014927540211,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,2,-6696.902764097195,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,3,-6435.040576443358,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,4,-6620.75457733971,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,5,-6631.908771019586,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,6,-6485.494687866804,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,7,-6492.97649276359,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,8,-6579.031173050287,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,9,-6547.465048251075,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,10,-6571.512827603263,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,11,-6523.179327924883,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,12,-6585.37199964835,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,13,-6453.264247448349,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,14,-6553.1607373817615,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,15,-6662.976684746289,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,16,-6782.760325532821,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,17,-6499.085778184709,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,18,-6633.833058156277,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,19,-6467.022235231365,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,20,-6597.185898363164,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,21,-6526.080589383905,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,22,-6651.590190924153,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,23,-6682.410826029615,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,24,-6602.074870270476,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,25,-6558.348256778424,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,26,-6673.944894619702,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,27,-6525.060224107878,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,28,-6520.748347395418,0.965,2.5,0.2
Serie_1,0.6656582278481012,50,29,-6598.652249438286,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,0,-6439.391273824528,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,1,-6353.696889778239,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,2,-6592.5257170300265,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,3,-6147.874883663849,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,4,-6558.813830954653,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,5,-6401.350659796481,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,6,-6497.969089039691,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,7,-6341.977108810658,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,8,-6639.171214478344,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,9,-6461.409196086115,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,10,-6448.197897464647,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,11,-6332.699514575932,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,12,-6306.354565487431,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,13,-6505.595495578093,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,14,-6439.447226634927,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,15,-6348.589264420614,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,16,-6568.495821214879,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,17,-6539.14941865639,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,18,-6470.067586822208,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,19,-6420.604020620411,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,20,-6454.588536530941,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,21,-6248.804879956303,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,22,-6484.9422095341715,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,23,-6442.659927109102,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,24,-6458.752582748755,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,25,-6473.25308209024,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,26,-6417.876835162748,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,27,-6319.853201836562,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,28,-6537.7798949901535,0.965,2.5,0.2
Serie_1,0.6707088607594937,50,29,-6456.0194788796725,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,0,-6354.736866904981,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,1,-6290.257777957892,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,2,-6327.056072302908,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,3,-6324.241720453199,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,4,-6191.725735347683,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,5,-6418.825647866939,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,6,-6308.931884378208,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,7,-6422.502576913727,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,8,-6411.247910602181,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,9,-6398.083527410298,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,10,-6362.947801494128,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,11,-6427.136925665502,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,12,-6323.763497723737,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,13,-6419.9184769266985,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,14,-6315.348220827648,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,15,-6337.505890093261,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,16,-6293.152531837311,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,17,-6349.311055843021,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,18,-6310.193216702363,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,19,-6269.037389925129,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,20,-6266.282289085276,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,21,-6338.096308569964,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,22,-6285.407010612908,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,23,-6257.3114264511405,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,24,-6242.368520115002,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,25,-6253.746360929737,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,26,-6099.456844238379,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,27,-6436.870353776592,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,28,-6404.032151218539,0.965,2.5,0.2
Serie_1,0.6757594936708861,50,29,-6384.023512953814,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,0,-6159.389563892207,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,1,-6078.487615380871,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,2,-6234.611645493432,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,3,-6067.735863143599,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,4,-6025.90988169834,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,5,-6176.321261428109,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,6,-6101.497947631591,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,7,-6183.973953073521,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,8,-6215.965625525744,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,9,-6231.31498051864,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,10,-6345.978437036633,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,11,-6230.654102569909,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,12,-6134.2491451604255,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,13,-6293.984872618233,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,14,-6291.741355338876,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,15,-6211.9634015584625,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,16,-5988.412064382709,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,17,-6212.103101804372,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,18,-6168.7589055486405,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,19,-6038.984577618871,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,20,-6313.528138651635,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,21,-6174.579710717981,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,22,-6220.364302634012,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,23,-6263.141391660279,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,24,-6109.7056839154275,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,25,-6181.641949551833,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,26,-6218.624540879159,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,27,-5976.684052802781,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,28,-6213.545378594416,0.965,2.5,0.2
Serie_1,0.6808101265822785,50,29,-6082.700677297324,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,0,-5939.708551638601,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,1,-6016.069147835554,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,2,-6019.1173860931585,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,3,-6010.9777129246695,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,4,-6111.6809149088795,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,5,-6138.397869273162,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,6,-5915.0099125397155,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,7,-6022.139363175,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,8,-6193.5998774418595,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,9,-5903.2041947670305,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,10,-5928.75974661326,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,11,-5948.523995302154,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,12,-5915.698679585695,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,13,-5988.759636183764,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,14,-5962.188883657934,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,15,-6136.957316676075,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,16,-6069.351574613905,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,17,-5957.893900975615,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,18,-6014.841146402387,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,19,-5984.292899181724,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,20,-6207.176004856509,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,21,-6067.016555187622,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,22,-5948.026462386008,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,23,-5985.1587359545165,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,24,-6094.438685198469,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,25,-5933.577174793612,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,26,-6131.5067801493005,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,27,-6015.301941581527,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,28,-6075.703174055842,0.965,2.5,0.2
Serie_1,0.6858607594936709,50,29,-5985.566395747012,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,0,-5888.05722209188,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,1,-5766.90196659759,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,2,-5946.507327782082,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,3,-5797.043754070362,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,4,-5974.7698707896025,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,5,-5854.91420438311,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,6,-5855.033139638543,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,7,-5690.550435281594,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,8,-6007.51796378888,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,9,-5906.464809367912,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,10,-5874.080523999036,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,11,-5964.478684242055,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,12,-5858.454222479503,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,13,-5963.6571817386175,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,14,-5872.452078986255,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,15,-5818.817765048169,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,16,-5882.701721740434,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,17,-5935.633956038899,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,18,-5920.192861396364,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,19,-5928.320297149244,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,20,-5957.078204232519,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,21,-5961.81847376037,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,22,-5953.795709073326,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,23,-5894.376462022122,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,24,-5764.619884949384,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,25,-6101.353985911437,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,26,-5907.499750817691,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,27,-5963.209119900172,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,28,-5935.444490333832,0.965,2.5,0.2
Serie_1,0.6909113924050633,50,29,-5951.028757100985,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,0,-5755.2163294333395,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,1,-5806.909073550914,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,2,-5776.756171067087,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,3,-5858.558867925641,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,4,-5849.194923618617,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,5,-5700.695576598778,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,6,-5742.48534510228,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,7,-5836.252942781758,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,8,-5813.758985117921,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,9,-5737.985412470146,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,10,-5844.052822991084,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,11,-5756.14215420539,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,12,-5847.717038968328,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,13,-5948.63877518073,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,14,-5796.417240361115,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,15,-5874.637043926459,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,16,-5744.60921899531,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,17,-5803.062381457188,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,18,-5761.1188389063645,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,19,-5713.496883601868,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,20,-5625.356131466384,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,21,-5834.093724156715,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,22,-5844.405622266994,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,23,-5742.3080934581885,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,24,-5937.200380013623,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,25,-5898.0009334624665,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,26,-5760.332909827452,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,27,-5900.245845406651,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,28,-5694.32073702696,0.965,2.5,0.2
Serie_1,0.6959620253164557,50,29,-5614.035542887927,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,0,-5614.698279972122,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,1,-5670.932772070289,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,2,-5563.119856595226,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,3,-5589.096822274346,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,4,-5723.467761053892,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,5,-5662.051029684682,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,6,-5569.566658471897,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,7,-5652.756651121886,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,8,-5660.156867010355,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,9,-5542.270965705,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,10,-5573.091627102945,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,11,-5697.670484584384,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,12,-5599.886771405606,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,13,-5660.603194930211,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,14,-5539.253231416457,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,15,-5636.096677501204,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,16,-5674.449136121218,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,17,-5764.463825504166,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,18,-5530.85124238449,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,19,-5652.62227320993,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,20,-5614.376045010953,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,21,-5537.327765605038,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,22,-5582.741413721283,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,23,-5725.654715895964,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,24,-5642.546294694526,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,25,-5729.721545670933,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,26,-5643.733095358643,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,27,-5633.242128508819,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,28,-5636.294909759311,0.965,2.5,0.2
Serie_1,0.7010126582278481,50,29,-5491.639619857161,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,0,-5556.566807284443,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,1,-5519.826555432927,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,2,-5493.226997170164,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,3,-5615.5736790423925,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,4,-5546.44936810525,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,5,-5452.752650534224,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,6,-5521.503424332454,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,7,-5639.286502605897,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,8,-5547.049867982297,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,9,-5460.948573667356,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,10,-5534.241244879904,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,11,-5557.426007312443,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,12,-5535.12028186316,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,13,-5507.079407966497,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,14,-5593.744555373155,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,15,-5647.158953110197,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,16,-5601.09714148445,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,17,-5502.859910412213,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,18,-5607.10974760222,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,19,-5473.408343836477,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,20,-5479.175888672966,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,21,-5441.163754017628,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,22,-5633.181668724213,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,23,-5523.147740425466,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,24,-5531.845008196473,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,25,-5534.571480216246,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,26,-5568.4076631990365,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,27,-5576.012162619668,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,28,-5569.758477469142,0.965,2.5,0.2
Serie_1,0.7060632911392405,50,29,-5578.178827711172,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,0,-5338.1322636300265,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,1,-5450.9198218190695,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,2,-5260.3888998536595,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,3,-5362.284453615844,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,4,-5473.585728850504,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,5,-5373.258470496886,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,6,-5378.285755445114,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,7,-5430.759188900725,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,8,-5467.639948546249,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,9,-5412.114971260563,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,10,-5380.149237610689,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,11,-5296.808400755374,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,12,-5508.705299001908,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,13,-5431.627825728792,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,14,-5415.927214107594,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,15,-5565.5156860851575,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,16,-5267.141054787601,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,17,-5322.822618116713,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,18,-5433.432798054592,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,19,-5447.2402562324905,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,20,-5544.3840485583205,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,21,-5354.132275757098,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,22,-5516.7304918320115,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,23,-5344.49028762353,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,24,-5319.992667502481,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,25,-5427.089707856621,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,26,-5441.271383256121,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,27,-5487.3164925160545,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,28,-5548.191466652544,0.965,2.5,0.2
Serie_1,0.7111139240506329,50,29,-5416.103844230084,0.965,2.5,0.2
Serie_1,0.7161645569620253,50,0,-5341.009446567361,0.965,2.5,0.2
Serie_1,0.7161645569620253,50,1,-5158.346664415506,0.965,2.5,0.2
Serie_1,0.7161645569620253,50,2,-5132.622645353258,0.965,2.5,0.2
