series,beta_index,beta_value,N,rep,loglik_pf,phi_fixed,nu,c,beta_true_j
Serie_3,1,0.8773869346733668,500,1,-1652.1891425191013,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,2,-1653.6427897669296,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,3,-1651.9187632041321,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,4,-1650.5653825043912,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,5,-1653.9236384993344,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,6,-1651.6415490309187,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,7,-1651.4915841390496,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,8,-1652.186291409619,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,9,-1652.9872136952854,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,10,-1651.9757992150014,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,11,-1652.7791878885503,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,12,-1652.52645840742,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,13,-1653.5164237618726,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,14,-1652.3833021969833,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,15,-1651.653622359805,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,16,-1652.7338835936896,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,17,-1651.9091250675324,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,18,-1651.4975374330813,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,19,-1651.9625137870728,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,20,-1653.777526796404,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,21,-1651.3942089442737,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,22,-1652.6247948165685,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,23,-1654.9563770814807,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,24,-1652.671699319885,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,25,-1653.884025669039,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,26,-1652.696935690602,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,27,-1652.3997292541255,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,28,-1652.3848804358142,0.8,2.5,0.2,0.4
Serie_3,1,0.8773869346733668,500,29,-1653.8809016252455,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,0,-1657.4532897390623,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,1,-1657.3513670981472,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,2,-1655.2331251314545,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,3,-1656.9454951720254,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,4,-1656.6462685006288,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,5,-1656.2172463937927,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,6,-1657.3619854910403,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,7,-1658.3599730457047,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,8,-1659.3297442446071,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,9,-1654.205365820331,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,10,-1656.0600292336546,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,11,-1654.5192696274637,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,12,-1656.4518764099478,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,13,-1657.258050371057,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,14,-1657.0967771987582,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,15,-1659.1838995766775,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,16,-1657.2998635812808,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,17,-1656.6033269846369,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,18,-1654.7287663659133,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,19,-1655.8224197071283,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,20,-1659.624686526904,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,21,-1657.994579736494,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,22,-1657.0086337162486,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,23,-1657.9170080738986,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,24,-1655.8436561716408,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,25,-1656.7951646969377,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,26,-1659.1741102180813,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,27,-1658.0432157100677,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,28,-1656.7360857452006,0.8,2.5,0.2,0.4
Serie_3,1,0.8874371859296483,500,29,-1656.8925650640597,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,0,-1661.6863162922202,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,1,-1659.99446299507,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,2,-1658.9836825804173,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,3,-1661.4385307591012,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,4,-1661.938370184055,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,5,-1661.343233179735,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,6,-1660.3798145708352,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,7,-1661.0334872429914,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,8,-1660.2209904590688,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,9,-1661.8453028504587,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,10,-1661.4154534679064,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,11,-1661.27367402485,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,12,-1661.9790771498351,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,13,-1660.097776459728,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,14,-1659.6749629153999,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,15,-1661.0300086064071,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,16,-1660.551669375847,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,17,-1661.8887883570553,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,18,-1661.7863368908388,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,19,-1660.213122584595,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,20,-1661.5791487970284,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,21,-1661.9236044219201,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,22,-1660.7133474501131,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,23,-1660.850106621159,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,24,-1661.1763379537474,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,25,-1660.9672772323777,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,26,-1662.2361516983983,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,27,-1659.0645271245864,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,28,-1661.2628184427747,0.8,2.5,0.2,0.4
Serie_3,1,0.8974874371859297,500,29,-1663.3152734265138,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,0,-1667.3232966091346,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,1,-1666.3378072830985,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,2,-1665.71839091645,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,3,-1665.5376613746462,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,4,-1665.7903392400576,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,5,-1666.3179305787457,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,6,-1663.6928586401023,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,7,-1667.3467869945905,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,8,-1667.1283674427552,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,9,-1667.2172680627075,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,10,-1665.7909653509632,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,11,-1667.2790992552714,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,12,-1666.6842170528257,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,13,-1666.940041561782,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,14,-1664.8830258096618,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,15,-1665.3935757682668,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,16,-1667.1323222275114,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,17,-1665.3376747003106,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,18,-1666.079927644871,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,19,-1665.9020868800853,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,20,-1661.9355977326622,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,21,-1664.3658786006938,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,22,-1666.8217667268711,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,23,-1667.2398323050124,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,24,-1666.7485000314127,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,25,-1665.1622780754035,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,26,-1666.2751652431723,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,27,-1665.8807836230028,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,28,-1667.1835716897608,0.8,2.5,0.2,0.4
Serie_3,1,0.9075376884422112,500,29,-1664.9472117277714,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,0,-1667.938090259248,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,1,-1670.3770567310132,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,2,-1669.0995039115933,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,3,-1671.8945575180053,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,4,-1670.1715903971533,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,5,-1667.248189780083,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,6,-1670.440509492405,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,7,-1672.907477833433,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,8,-1669.751880329062,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,9,-1671.3248256775728,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,10,-1671.922026285777,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,11,-1669.9673757132296,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,12,-1671.0277930391073,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,13,-1669.7586526887876,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,14,-1669.5470418729344,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,15,-1669.2080343264315,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,16,-1668.3352714995613,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,17,-1671.9963935718702,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,18,-1669.3772715974565,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,19,-1670.1188578929714,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,20,-1670.255301159339,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,21,-1669.1684295002035,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,22,-1668.9411016060694,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,23,-1668.6604308033998,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,24,-1669.7319797804066,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,25,-1669.2259321648176,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,26,-1670.238947891844,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,27,-1668.381572313106,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,28,-1671.8095022539014,0.8,2.5,0.2,0.4
Serie_3,1,0.9175879396984926,500,29,-1670.7479914734704,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,0,-1673.83522464088,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,1,-1673.4266770289873,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,2,-1675.2445829536985,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,3,-1675.042371317142,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,4,-1674.3007711015807,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,5,-1675.9374943231626,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,6,-1675.1779016009614,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,7,-1674.7821294079974,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,8,-1675.9364583840024,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,9,-1673.9737783613193,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,10,-1675.5951526574086,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,11,-1674.3403885922962,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,12,-1675.2992045581411,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,13,-1674.2646027042845,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,14,-1673.9287974160716,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,15,-1674.2082603818385,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,16,-1675.121303697898,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,17,-1674.644116432446,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,18,-1673.540568619188,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,19,-1674.377374009932,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,20,-1675.2282831962227,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,21,-1674.4747506333874,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,22,-1672.8611068251143,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,23,-1674.705724378212,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,24,-1672.4889209659973,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,25,-1673.5996830263655,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,26,-1673.9022455755844,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,27,-1676.1684514647072,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,28,-1675.2669023565363,0.8,2.5,0.2,0.4
Serie_3,1,0.9276381909547738,500,29,-1673.6986047268813,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,0,-1679.4057003585126,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,1,-1681.3911592025856,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,2,-1681.4660416646461,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,3,-1679.0794623022703,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,4,-1678.4501142456797,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,5,-1678.9701531652672,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,6,-1680.9340434986439,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,7,-1679.1053030759983,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,8,-1679.584063917261,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,9,-1679.435587551192,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,10,-1677.5198932959713,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,11,-1679.484266184574,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,12,-1679.717086722144,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,13,-1678.1299724891774,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,14,-1679.1816993967964,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,15,-1679.297991125667,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,16,-1679.3540228452537,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,17,-1678.1641637113592,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,18,-1679.3454439602433,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,19,-1682.5759291407064,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,20,-1680.4586540828136,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,21,-1681.0467645054305,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,22,-1678.4156400427255,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,23,-1679.736006734599,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,24,-1681.480490157369,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,25,-1678.9287664662254,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,26,-1680.3629716818764,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,27,-1680.6014710763723,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,28,-1679.0455473120978,0.8,2.5,0.2,0.4
Serie_3,1,0.9376884422110553,500,29,-1680.1282015591712,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,0,-1683.3720966712615,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,1,-1686.0867333707242,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,2,-1684.853443685104,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,3,-1685.0593491437392,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,4,-1685.0751169070204,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,5,-1682.304300335609,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,6,-1684.624161727298,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,7,-1683.8301891690294,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,8,-1684.53470734612,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,9,-1683.3451087825965,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,10,-1684.659631285879,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,11,-1686.4532147889793,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,12,-1684.0934814972338,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,13,-1684.4120280427476,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,14,-1683.6681068570815,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,15,-1684.471508068667,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,16,-1684.5535485345451,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,17,-1685.7324673318947,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,18,-1685.4485724809085,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,19,-1684.5146872567418,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,20,-1683.8896374776234,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,21,-1683.6628287362487,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,22,-1682.6644225069806,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,23,-1683.8312879705402,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,24,-1682.9702132251143,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,25,-1683.7129216731305,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,26,-1681.6206589770534,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,27,-1683.9664361835098,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,28,-1686.0632504566836,0.8,2.5,0.2,0.4
Serie_3,1,0.9477386934673367,500,29,-1684.944916208077,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,0,-1688.6951016820958,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,1,-1688.1358734234182,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,2,-1687.8228324081533,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,3,-1688.683745091617,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,4,-1690.9231991823658,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,5,-1690.7352580223233,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,6,-1687.9196296816697,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,7,-1689.8311155577599,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,8,-1689.4489616457493,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,9,-1692.960799993935,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,10,-1689.53575717274,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,11,-1690.7439560966693,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,12,-1688.8278063603502,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,13,-1691.0820942034197,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,14,-1687.956737899717,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,15,-1687.4593701812698,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,16,-1689.3430187388612,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,17,-1689.9560113390805,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,18,-1688.3353816443555,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,19,-1693.1433790985327,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,20,-1691.5986020817406,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,21,-1688.84047722435,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,22,-1689.5512517682218,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,23,-1690.3212860731983,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,24,-1688.5333995493434,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,25,-1688.252092427996,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,26,-1692.4681885088237,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,27,-1688.5527384353595,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,28,-1687.3860114691668,0.8,2.5,0.2,0.4
Serie_3,1,0.9577889447236182,500,29,-1691.690427523549,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,0,-1695.6083410544368,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,1,-1691.2751895737572,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,2,-1692.7998504069208,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,3,-1695.144089881053,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,4,-1693.1229483793718,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,5,-1695.0380145853558,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,6,-1693.504410333087,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,7,-1694.9447226784182,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,8,-1691.2445466095348,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,9,-1692.7731910704533,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,10,-1693.111628638708,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,11,-1694.1042034166555,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,12,-1695.8599755597304,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,13,-1693.9613089319178,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,14,-1692.309009316688,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,15,-1691.379403329869,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,16,-1693.341677016339,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,17,-1696.293457901921,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,18,-1693.558558155683,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,19,-1692.0222547737112,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,20,-1693.341774856795,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,21,-1695.3739078031724,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,22,-1694.8038117769465,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,23,-1695.8976655498966,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,24,-1694.932342993684,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,25,-1693.5136558706636,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,26,-1691.0740508498727,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,27,-1692.1881539916926,0.8,2.5,0.2,0.4
Serie_3,1,0.9678391959798996,500,28,-1695.8165183772373,0.8,2.5,0.2,0.4
